,cust_id,cust_name,no_of_acc,email,facebook_id,twitter_id,address,city,state,postcode,cust_identity,cust_contact
1331,57094,Floyd Yates,1,FloydYates@abc.com,FloydYates19,@FloydYates,8 Chestnut Street ,Winchester,Massachusetts,01890,891349,643246011
1332,33544,Trina Clontz,4,TrinaClontz@abc.com,TrinaClontz92,@TrinaClontz,5708 Beverly Street ,Savannah,Georgia,31405,813969,615793038
1333,12973,Alan Fredrick,1,AlanFredrick@abc.com,AlanFredrick28,@AlanFredrick,17878 Front Beach Road #C-2,Panama City Beach,Florida,32413,896187,676366326
1334,48636,Tony Camp,2,TonyCamp@abc.com,TonyCamp21,@TonyCamp,2348 Cantalise Drive ,Dublin,California,94568,811980,668730825
1335,33276,Helen Fason,3,HelenFason@abc.com,HelenFason22,@HelenFason,31130 Meadowbrook Avenue ,Hayward,California,94544,862448,643520832
1336,57089,Angela Rangel,4,AngelaRangel@abc.com,AngelaRangel36,@AngelaRangel,1485 Hampshire Hollow Road ,Poultney,Vermont,05764,822348,695259791
1337,18826,Rod Hughes,2,RodHughes@abc.com,RodHughes14,@RodHughes,5108 Franklin Street ,Savannah,Georgia,31405,815543,635020621
1338,31066,Angel Sanders,1,AngelSanders@abc.com,AngelSanders63,@AngelSanders,901 Samson Road ,Saint Albans City,Vermont,05478,822122,603148178
1339,38208,Melissa Wilson,2,MelissaWilson@abc.com,MelissaWilson39,@MelissaWilson,584 Rural Hill Road ,Nashville,Tennessee,37217,854229,620266877
1340,76019,Winnie Palmer,4,WinniePalmer@abc.com,WinniePalmer58,@WinniePalmer,1828 Ridgewick Road ,Glen Burnie,Maryland,21061,876596,692755382
1341,76208,Janet Morgan,1,JanetMorgan@abc.com,JanetMorgan87,@JanetMorgan,1637 Acre Circle ,Panama City Beach,Florida,32407,871785,685389734
1342,36082,Cherry Velasquez,4,CherryVelasquez@abc.com,CherryVelasquez94,@CherryVelasquez,5603 Dune Creek Trail ,Panama City,Florida,32404,826157,661842097
1343,38398,Robin Cox,2,RobinCox@abc.com,RobinCox68,@RobinCox,95 Central Street A,Springfield,Massachusetts,01105,860407,675511119
1344,32384,Gina Crider,3,GinaCrider@abc.com,GinaCrider26,@GinaCrider,450 Kinhawk Drive ,Nashville,Tennessee,37211,844990,697726817
1345,44146,Richard Bodin,2,RichardBodin@abc.com,RichardBodin60,@RichardBodin,5708 Beverly Street ,Savannah,Georgia,31405,895473,663533416
1346,62994,John Kelly,2,JohnKelly@abc.com,JohnKelly29,@JohnKelly,817 25th Street Northwest ,Washington,Dist. of Columbia,20037,826137,665085216
1347,35133,Tammy Sas,1,TammySas@abc.com,TammySas91,@TammySas,9222 Sandra Grace Road ,Southport,Florida,32409,838266,686833825
1348,24226,Joseph Agan,3,JosephAgan@abc.com,JosephAgan93,@JosephAgan,7013 Collinswood Drive ,Nashville,Tennessee,37221,833132,686458878
1349,81097,Eddie Chancellor,1,EddieChancellor@abc.com,EddieChancellor51,@EddieChancellor,1753 Carswell Court ,Suisun City,California,94585,825726,640217683
1350,40607,Megan Bond,3,MeganBond@abc.com,MeganBond88,@MeganBond,301 East Court ,Savannah,Georgia,31404,844729,626080766
1351,56319,Frederick Custard,1,FrederickCustard@abc.com,FrederickCustard25,@FrederickCustard,5104 West Tierra Buena Lane ,Glendale,Arizona,85306,895588,627984494
1352,74111,Stephen Schill,4,StephenSchill@abc.com,StephenSchill22,@StephenSchill,18789 Crane Avenue ,Castro Valley,California,94546,845375,681207051
1353,51506,David High,2,DavidHigh@abc.com,DavidHigh21,@DavidHigh,3340 Woodpark Drive ,Montgomery,Alabama,36116,867343,611390484
1354,34851,John Davis,4,JohnDavis@abc.com,JohnDavis66,@JohnDavis,140 South Hill Avenue #305,Fayetteville,Arkansas,72701,813745,631472494
1355,73624,Rodney Coleman,1,RodneyColeman@abc.com,RodneyColeman34,@RodneyColeman,2315 Kimberly Drive ,Nashville,Tennessee,37214,837322,691366420
1356,18034,Raymond Boothe,3,RaymondBoothe@abc.com,RaymondBoothe83,@RaymondBoothe,93 Marble Hill Road ,Waitsfield,Vermont,05673,875703,671733114
1357,22989,Catherine Terry,4,CatherineTerry@abc.com,CatherineTerry35,@CatherineTerry,8064 Claytie Circle ,Nashville,Tennessee,37221,857598,655761957
1358,17796,Gary Wood,1,GaryWood@abc.com,GaryWood40,@GaryWood,11140 West 60th Avenue ,Arvada,Colorado,80004,826466,659685858
1359,84599,Jack Smith,3,JackSmith@abc.com,JackSmith77,@JackSmith,19404 North 77th Avenue ,Glendale,Arizona,85308,888129,668125770
1360,44382,James Stansberry,3,JamesStansberry@abc.com,JamesStansberry46,@JamesStansberry,6160 Norm Drive ,Anchorage,Alaska,99507,828146,626641235
1361,56966,Daisy Vesey,3,DaisyVesey@abc.com,DaisyVesey83,@DaisyVesey,2455 Manchester Drive ,The Village,Oklahoma,73120,803807,674864949
1362,98981,Susan Colon,3,SusanColon@abc.com,SusanColon47,@SusanColon,854 Cherry Trail ,Crownsville,Maryland,21032,810388,662080187
1363,24168,Erin Thoren,2,ErinThoren@abc.com,ErinThoren29,@ErinThoren,16 Harlow Road ,Springfield,Vermont,05156,883600,620832000
1364,11570,William Kramer,2,WilliamKramer@abc.com,WilliamKramer55,@WilliamKramer,93 Hamlin Street ,Manchester,Connecticut,06040,850225,676710219
1365,76763,Jennifer Shireman,4,JenniferShireman@abc.com,JenniferShireman35,@JenniferShireman,13426 West Rovey Avenue ,Litchfield Park,Arizona,85340,857659,660230421
1366,49411,Gloria Bannister,3,GloriaBannister@abc.com,GloriaBannister60,@GloriaBannister,3762 Royalton Turnpike ,Barnard,Vermont,05068,844924,628825503
1367,60015,Marilyn Bronson,3,MarilynBronson@abc.com,MarilynBronson69,@MarilynBronson,4927 Alvin Sperry Road ,Mount Juliet,Tennessee,37122,838210,629340331
1368,99150,Carol Stanfill,1,CarolStanfill@abc.com,CarolStanfill80,@CarolStanfill,34 Holyoke Road ,Manchester,Connecticut,06040,892940,616308831
1369,64947,Victoria Mullen,2,VictoriaMullen@abc.com,VictoriaMullen53,@VictoriaMullen,5927 Camrose Drive ,Anchorage,Alaska,99504,801065,606595221
1370,87578,Kerry Auker,1,KerryAuker@abc.com,KerryAuker26,@KerryAuker,135 Pond Road ,Shelburne,Vermont,05482,847828,655744058
1371,89277,Deborah Vaden,3,DeborahVaden@abc.com,DeborahVaden14,@DeborahVaden,153 Atlantic Avenue #6,Salisbury,Massachusetts,01952,875754,621107830
1372,91653,Elizabeth Oliverio,1,ElizabethOliverio@abc.com,ElizabethOliverio8,@ElizabethOliverio,24020 Reese Road ,Anchorage,Alaska,99567,828325,602749453
1373,29557,Roger Carlisle,1,RogerCarlisle@abc.com,RogerCarlisle56,@RogerCarlisle,40 Highwood Drive ,Manchester,Connecticut,06040,830002,670132427
1374,68202,Christopher Ashcraft,2,ChristopherAshcraft@abc.com,ChristopherAshcraft20,@ChristopherAshcraft,3115 Cherokee Drive ,Fayetteville,Arkansas,72701,899132,616818978
1375,45808,Kristy Morrill,1,KristyMorrill@abc.com,KristyMorrill66,@KristyMorrill,2728 Hale Avenue ,Louisville,Kentucky,40211,892932,678735463
1376,54489,Galen Hertel,4,GalenHertel@abc.com,GalenHertel82,@GalenHertel,1608 Gales Street Northeast ,Washington,Dist. of Columbia,20002,881514,645847706
1377,34052,Peggy Schmitmeyer,4,PeggySchmitmeyer@abc.com,PeggySchmitmeyer51,@PeggySchmitmeyer,906 West Berry Street #204,Fayetteville,Arkansas,72701,863652,606152298
1378,87194,Gary Garcia,3,GaryGarcia@abc.com,GaryGarcia26,@GaryGarcia,15510 Champion Lakes Place ,Louisville,Kentucky,40245,871801,647798251
1379,10498,Shirley Lewis,3,ShirleyLewis@abc.com,ShirleyLewis2,@ShirleyLewis,32 Country Club Boulevard ,Dartmouth,Massachusetts,02747,874704,620980401
1380,85852,Roger Johnson,4,RogerJohnson@abc.com,RogerJohnson55,@RogerJohnson,6721 Boundary Run ,Nashville,Tennessee,37221,808819,672248646
1381,25940,Gerry Burkhart,3,GerryBurkhart@abc.com,GerryBurkhart59,@GerryBurkhart,7851 Snow View Drive ,Anchorage,Alaska,99507,893830,694980322
1382,83072,Fred Harris,1,FredHarris@abc.com,FredHarris81,@FredHarris,3035 South Highway A1A #3B,Melbourne Beach,Florida,32951,818972,601535239
1383,10634,Maryann Jones,1,MaryannJones@abc.com,MaryannJones84,@MaryannJones,316 20th Street Northeast ,Washington,Dist. of Columbia,20002,834159,640059851
1384,25048,Jason Abbott,4,JasonAbbott@abc.com,JasonAbbott67,@JasonAbbott,1734 Corcoran Street Northwest ,Washington,Dist. of Columbia,20009,872592,619235715
1385,68007,Desmond Stone,2,DesmondStone@abc.com,DesmondStone6,@DesmondStone,9008 Grayson Grove Court ,Montgomery,Alabama,36117,853311,695318086
1386,38999,Deborah Kelley,4,DeborahKelley@abc.com,DeborahKelley1,@DeborahKelley,4604 Virginia Loop Road ,Montgomery,Alabama,36116,895650,670082964
1387,41533,Josefina Igtanloc,1,JosefinaIgtanloc@abc.com,JosefinaIgtanloc72,@JosefinaIgtanloc,3541 North Road ,Maidstone,Vermont,05905,873750,675897006
1388,39810,Janet Hanson,3,JanetHanson@abc.com,JanetHanson47,@JanetHanson,103 Chevis Road ,Savannah,Georgia,31419,868804,651190379
1389,22093,Sarah Scott,1,SarahScott@abc.com,SarahScott85,@SarahScott,1915 Dean Forest Road ,Pooler,Georgia,31322,879823,664379842
1390,16354,Mary Schrier,3,MarySchrier@abc.com,MarySchrier9,@MarySchrier,981 Groton Long Point Road ,Groton,Connecticut,06340,855186,623599052
1391,64662,Son Sanders,2,SonSanders@abc.com,SonSanders44,@SonSanders,222 Quince Street #2-B,San Diego,California,92103,822708,672915717
1392,60829,Jill Herrera,2,JillHerrera@abc.com,JillHerrera5,@JillHerrera,4012 Heritage Place Drive ,Norman,Oklahoma,73072,808036,602944143
1393,45496,Vivian Cox,1,VivianCox@abc.com,VivianCox98,@VivianCox,6234 West 68th Circle ,Arvada,Colorado,80003,883618,687794165
1394,19884,Mark Mcbroom,4,MarkMcbroom@abc.com,MarkMcbroom55,@MarkMcbroom,487 Maury Street ,Montgomery,Alabama,36104,874960,613159394
1395,69048,Regina Reed,1,ReginaReed@abc.com,ReginaReed49,@ReginaReed,7453 West Melinda Lane ,Glendale,Arizona,85308,867611,691518846
1396,38477,Ernestine Love,4,ErnestineLove@abc.com,ErnestineLove17,@ErnestineLove,8526 Preston Highway ,Louisville,Kentucky,40219,857179,612319933
1397,32452,Bruce Dill,1,BruceDill@abc.com,BruceDill36,@BruceDill,3449 Rockway Avenue ,Annapolis,Maryland,21403,864403,698167638
1398,74370,Justin Roy,4,JustinRoy@abc.com,JustinRoy93,@JustinRoy,505 Tarpon Street ,Panama City Beach,Florida,32413,806462,673283973
1399,73037,Iva Hunter,2,IvaHunter@abc.com,IvaHunter85,@IvaHunter,1350 Exley Street #304,Savannah,Georgia,31415,820068,615757821
1400,16461,Adam Lewis,3,AdamLewis@abc.com,AdamLewis12,@AdamLewis,475 Maple Street #613,Holyoke,Massachusetts,01040,857685,695221778
1401,46603,Michael Motil,4,MichaelMotil@abc.com,MichaelMotil46,@MichaelMotil,28 Garden Drive B,Manchester,Connecticut,06040,827877,663649486
1402,32135,Ann Tanner,3,AnnTanner@abc.com,AnnTanner86,@AnnTanner,813 Holt Grove Court ,Nashville,Tennessee,37211,843438,607208668
1403,51464,Jeremy Padua,1,JeremyPadua@abc.com,JeremyPadua42,@JeremyPadua,302 East Granada Street ,Fayetteville,Arkansas,72703,858564,686889080
1404,18684,Steven Mcconnell,3,StevenMcconnell@abc.com,StevenMcconnell95,@StevenMcconnell,1156 Greenhill Road ,Arnold,Maryland,21012,814026,653781751
1405,53383,Phyllis Walters,2,PhyllisWalters@abc.com,PhyllisWalters14,@PhyllisWalters,1008 Rhode Island Avenue Northwest ,Washington,Dist. of Columbia,20001,862961,626907459
1406,23402,Joseph Hensel,4,JosephHensel@abc.com,JosephHensel72,@JosephHensel,5615 West Acoma Drive #24,Glendale,Arizona,85306,817151,667092206
1407,69923,Julia Mcthay,3,JuliaMcthay@abc.com,JuliaMcthay85,@JuliaMcthay,4000 Albemarle Street Northwest ,Washington,Dist. of Columbia,20016,822502,652706268
1408,15353,Cindy Ward,3,CindyWard@abc.com,CindyWard61,@CindyWard,301 Argonaut Street ,Panama City Beach,Florida,32413,817182,614582607
1409,75145,Stewart Seay,2,StewartSeay@abc.com,StewartSeay66,@StewartSeay,8133 Meadowgreen Place ,Louisville,Kentucky,40299,884050,677441885
1410,29622,Emma Coleman,1,EmmaColeman@abc.com,EmmaColeman63,@EmmaColeman,7509 Linda Lane ,Panama City,Florida,32404,807028,659503780
1411,40857,David Foreman,4,DavidForeman@abc.com,DavidForeman93,@DavidForeman,3072 The Alameda ,Concord,California,94519,841851,619490599
1412,16523,James Williams,4,JamesWilliams@abc.com,JamesWilliams40,@JamesWilliams,1902 6th Street Northwest ,Washington,Dist. of Columbia,20001,837657,685007240
1413,28893,Sara Mcnabb,2,SaraMcnabb@abc.com,SaraMcnabb68,@SaraMcnabb,8 Corona Street ,nan,Vermont,05733,866813,649925665
1414,58613,Paul Mcdonald,3,PaulMcdonald@abc.com,PaulMcdonald86,@PaulMcdonald,325 East 7th Street ,Edmond,Oklahoma,73034,881477,698987770
1415,28916,Jennifer Hawley,2,JenniferHawley@abc.com,JenniferHawley54,@JenniferHawley,18330 North 79th Avenue #3155,Glendale,Arizona,85308,863893,652165898
1416,20386,John Turner,3,JohnTurner@abc.com,JohnTurner58,@JohnTurner,940 Ironwood Drive ,Montgomery,Alabama,36117,856861,676153857
1417,72063,Julie Brown,2,JulieBrown@abc.com,JulieBrown68,@JulieBrown,1123 Ardee Avenue ,Nashville,Tennessee,37216,828189,651969832
1418,26712,Mary Williams,2,MaryWilliams@abc.com,MaryWilliams50,@MaryWilliams,7910 West Krall Street ,Glendale,Arizona,85303,821887,641026213
1419,96856,Cora Mclemore,1,CoraMclemore@abc.com,CoraMclemore84,@CoraMclemore,644 West Maple Street #2,Fayetteville,Arkansas,72701,813720,649214402
1420,89328,Marcia Maser,2,MarciaMaser@abc.com,MarciaMaser93,@MarciaMaser,51 Bearing Circle ,Port Wentworth,Georgia,31407,827569,674112069
1421,23793,Ruby Burke,4,RubyBurke@abc.com,RubyBurke94,@RubyBurke,3466 Southview Avenue ,Montgomery,Alabama,36111,830003,670437750
1422,96138,Karen Richardson,2,KarenRichardson@abc.com,KarenRichardson42,@KarenRichardson,3027 Badger Drive ,Pleasanton,California,94566,853118,694059531
1423,66238,Oliver Lemmons,1,OliverLemmons@abc.com,OliverLemmons62,@OliverLemmons,7256 West 84th Way #918,Arvada,Colorado,80003,814569,662782364
1424,27434,Michael Drury,4,MichaelDrury@abc.com,MichaelDrury86,@MichaelDrury,913 Fallview Trail ,Nashville,Tennessee,37211,817190,692484064
1425,77451,Cynthia Shiffer,2,CynthiaShiffer@abc.com,CynthiaShiffer11,@CynthiaShiffer,2686 Avery Park Drive ,Nashville,Tennessee,37211,850630,619703288
1426,86300,Edward Membreno,4,EdwardMembreno@abc.com,EdwardMembreno79,@EdwardMembreno,40 Oliver Road ,Manchester,Connecticut,06042,856446,662050863
1427,42311,Mary Pardini,2,MaryPardini@abc.com,MaryPardini18,@MaryPardini,110 Allen Place ,Farmington,Arkansas,72730,859642,695369124
1428,94826,Matthew Lydon,3,MatthewLydon@abc.com,MatthewLydon63,@MatthewLydon,2311 West Lawson Street ,Fayetteville,Arkansas,72703,811300,657027642
1429,59190,Linsey Marshall,1,LinseyMarshall@abc.com,LinseyMarshall57,@LinseyMarshall,711 Tatem Street ,Savannah,Georgia,31405,830178,630033584
1430,91991,Cathleen Butler,2,CathleenButler@abc.com,CathleenButler51,@CathleenButler,10714 Abercorn Street #4-D,Savannah,Georgia,31419,899563,640935674
1431,87316,Valerie Bradford,2,ValerieBradford@abc.com,ValerieBradford48,@ValerieBradford,2200 East Victory Drive #36,Savannah,Georgia,31404,897840,659939101
1432,25407,Sallie Elliott,4,SallieElliott@abc.com,SallieElliott82,@SallieElliott,7802 Titan Court ,Pasadena,Maryland,21122,876350,608327717
1433,67107,Isaac Fowler,1,IsaacFowler@abc.com,IsaacFowler18,@IsaacFowler,6912 Sunrise Drive ,Panama City,Florida,32407,834175,693509933
1434,95049,Pamela Fair,1,PamelaFair@abc.com,PamelaFair32,@PamelaFair,189 Danforth Street ,Framingham,Massachusetts,01701,812539,633781600
1435,49591,Pamela Fray,2,PamelaFray@abc.com,PamelaFray34,@PamelaFray,7427 West Abraham Lane ,Glendale,Arizona,85308,847641,630690565
1436,35302,Henry Bausch,1,HenryBausch@abc.com,HenryBausch51,@HenryBausch,19141 Pine Ridge Circle ,Anchorage,Alaska,99516,847949,661355286
1437,17441,Aimee Patillo,2,AimeePatillo@abc.com,AimeePatillo68,@AimeePatillo,11933 West 71st Avenue ,Arvada,Colorado,80004,807768,609092093
1438,99867,Maria Timberlake,1,MariaTimberlake@abc.com,MariaTimberlake51,@MariaTimberlake,3762 Royalton Turnpike ,Barnard,Vermont,05068,838510,636600725
1439,12741,Kevin Pearson,3,KevinPearson@abc.com,KevinPearson56,@KevinPearson,623 Rhode Island Avenue Northwest ,Washington,Dist. of Columbia,20001,869504,697295422
1440,42073,Madie Danner,4,MadieDanner@abc.com,MadieDanner22,@MadieDanner,7622 Vance Drive ,Arvada,Colorado,80003,860461,689750302
1441,12817,Lynn Hajdas,2,LynnHajdas@abc.com,LynnHajdas84,@LynnHajdas,4255 Tanager Common ,Fremont,California,94555,852895,605847028
1442,62022,Ralph Rood,2,RalphRood@abc.com,RalphRood91,@RalphRood,831 21st Street Northeast ,Washington,Dist. of Columbia,20002,836629,647422556
1443,63606,Roxie Rosser,4,RoxieRosser@abc.com,RoxieRosser61,@RoxieRosser,4700 10th Street Northeast ,Washington,Dist. of Columbia,20017,844868,644159095
1444,53967,Pamela Mclachlan,2,PamelaMclachlan@abc.com,PamelaMclachlan70,@PamelaMclachlan,335 C Street Southeast ,Washington,Dist. of Columbia,20003,855522,692969477
1445,82694,Kelly Roy,4,KellyRoy@abc.com,KellyRoy12,@KellyRoy,517 Retford Drive ,Severna Park,Maryland,21146,800770,648380938
1446,18633,Scott Guerra,2,ScottGuerra@abc.com,ScottGuerra56,@ScottGuerra,801 Dale Road ,Glen Burnie,Maryland,21060,835462,668618461
1447,11686,James Herman,4,JamesHerman@abc.com,JamesHerman88,@JamesHerman,26 Greenbriar Drive ,Savannah,Georgia,31419,884807,672313296
1448,36546,Chris Lafave,1,ChrisLafave@abc.com,ChrisLafave31,@ChrisLafave,4900 Cambridge Way ,Anchorage,Alaska,99503,848136,649858300
1449,89217,Marjorie Royster,3,MarjorieRoyster@abc.com,MarjorieRoyster67,@MarjorieRoyster,8101 Vaughn Road ,Montgomery,Alabama,36117,807818,628270712
1450,11059,Douglas Ruminski,4,DouglasRuminski@abc.com,DouglasRuminski19,@DouglasRuminski,6800 West Bell Road ,Glendale,Arizona,85308,814082,618280820
1451,13549,Kenneth Davis,1,KennethDavis@abc.com,KennethDavis60,@KennethDavis,481 East Redbud Lane ,Fayetteville,Arkansas,72703,840604,671480196
1452,48877,Thomas Chavez,4,ThomasChavez@abc.com,ThomasChavez64,@ThomasChavez,63 Dorchester Street #2,Worcester,Massachusetts,01604,804868,603058014
1453,54333,Nancy Soderberg,1,NancySoderberg@abc.com,NancySoderberg1,@NancySoderberg,2324 North Briarwood Lane ,Fayetteville,Arkansas,72703,800458,696815100
1454,40481,Erica Braun,3,EricaBraun@abc.com,EricaBraun95,@EricaBraun,5926 Sneed Drive ,Deale,Maryland,20751,862766,687254687
1455,74524,Bryce Mottillo,4,BryceMottillo@abc.com,BryceMottillo73,@BryceMottillo,905 Richardson Vista Road #APT 165,Anchorage,Alaska,99501,817476,685056651
1456,88582,Alfred Oliver,2,AlfredOliver@abc.com,AlfredOliver59,@AlfredOliver,109 Summit Street ,Burlington,Vermont,05401,872486,679526878
1457,11907,Timothy Sander,3,TimothySander@abc.com,TimothySander22,@TimothySander,6941 West 87th Way ,Arvada,Colorado,80003,865509,614655434
1458,63359,Nicolas Loynes,1,NicolasLoynes@abc.com,NicolasLoynes9,@NicolasLoynes,6418 Iris Way ,Arvada,Colorado,80004,880802,648110273
1459,58963,Archie Wade,2,ArchieWade@abc.com,ArchieWade39,@ArchieWade,4719 West Cochise Drive ,Glendale,Arizona,85302,876212,662084241
1460,67325,Patrick Desilets,4,PatrickDesilets@abc.com,PatrickDesilets30,@PatrickDesilets,1713 Apian Way ,Edmond,Oklahoma,73003,813093,685660790
1461,98382,Linda Lucas,2,LindaLucas@abc.com,LindaLucas65,@LindaLucas,31 Hills Point Road ,Charlotte,Vermont,05445,800743,689739974
1462,49543,Manuel Palmer,4,ManuelPalmer@abc.com,ManuelPalmer14,@ManuelPalmer,4719 West Cochise Drive ,Glendale,Arizona,85302,899303,658599759
1463,32565,Judy Wilcutt,2,JudyWilcutt@abc.com,JudyWilcutt59,@JudyWilcutt,2203 7th Street Road ,Louisville,Kentucky,40208,880386,615926965
1464,92661,Darrell Gross,4,DarrellGross@abc.com,DarrellGross54,@DarrellGross,37600 Sycamore Street ,Newark,California,94560,842117,670763716
1465,33318,Ruby Strickland,1,RubyStrickland@abc.com,RubyStrickland77,@RubyStrickland,8001 West 71st Avenue #23B,Arvada,Colorado,80004,842165,647351152
1466,61479,Patricia Highley,3,PatriciaHighley@abc.com,PatriciaHighley63,@PatriciaHighley,8507 Lorento Street ,Panama City Beach,Florida,32408,889115,628168116
1467,17950,Michael Payton,4,MichaelPayton@abc.com,MichaelPayton26,@MichaelPayton,238 La Salle Avenue ,Piedmont,California,94610,817418,645745187
1468,48122,Olga Godsey,2,OlgaGodsey@abc.com,OlgaGodsey41,@OlgaGodsey,10110 Landwood Drive ,Louisville,Kentucky,40291,802947,694853704
1469,47791,Dorothy Barton,1,DorothyBarton@abc.com,DorothyBarton71,@DorothyBarton,2 Sotelo Avenue ,Piedmont,California,94611,803842,635931148
1470,52049,Leah Fouts,3,LeahFouts@abc.com,LeahFouts17,@LeahFouts,224 Charter Oak Street ,Manchester,Connecticut,06040,870957,606242470
1471,85066,Gregory Luke,3,GregoryLuke@abc.com,GregoryLuke18,@GregoryLuke,123 Elizabeth Drive ,Manchester,Connecticut,06042,833854,695231357
1472,93473,Vera Ozley,1,VeraOzley@abc.com,VeraOzley66,@VeraOzley,3311 Wiley Post Loop ,Anchorage,Alaska,99517,841957,675157162
1473,43475,Juanita Gregory,1,JuanitaGregory@abc.com,JuanitaGregory23,@JuanitaGregory,6741 West Robert E Lee Street ,Glendale,Arizona,85308,892549,611368808
1474,83906,Tina Greening,4,TinaGreening@abc.com,TinaGreening92,@TinaGreening,208 Timrod Road ,Manchester,Connecticut,06040,822909,665858542
