tx_ref,post_date_time,tx_amt,tx_payee,tx_payee_acc,tx_payee_name,tx_payee_acc_bal,tx_payee_email,tx_payee_facebook_id,tx_payee_twitter_id,tx_payee_cust_identity,tx_payee_cust_contact,tx_payee_address,tx_payee_city,tx_payee_state,tx_payee_postcode,tx_ben,tx_ben_acc,tx_ben_name,tx_ben_acc_bal,tx_ben_email,tx_ben_facebook_id,tx_ben_twitter_id,tx_ben_cust_identity,tx_ben_cust_contact,tx_ben_address,tx_ben_city,tx_ben_state,tx_ben_postcode,tx_remark,doc_ref,level,watch_name,watch_label,alert_score
TX2020030919580000487614,20200309195854,622.25,98806,10000008146,Mary Pond,-88947.09999999998,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,63497,10000001574,Chad Padgett,169830.33000000005,ChadPadgett@abc.com,ChadPadgett31,@ChadPadgett,885234,665700856,3605 Normandy Place South ,Nashville,Tennessee,37209,Mary Pond to Chad Padgett,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000489402,20200309195854,8625.22,98806,10000008147,Mary Pond,30677.699999999986,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,79740,10000014661,Steven Stuart,17331.189999999995,StevenStuart@abc.com,StevenStuart16,@StevenStuart,894437,631711080,445 South Potomac Circle ,Aurora,Colorado,80012,Mary Pond to Steven Stuart,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000491416,20200309195854,3606.06,98806,10000008146,Mary Pond,-85341.03999999996,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,28386,10000017251,Jose Province,-89894.10999999994,JoseProvince@abc.com,JoseProvince82,@JoseProvince,887366,660388545,5611 North 61st Avenue ,Glendale,Arizona,85301,Mary Pond to Jose Province,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000492683,20200309195854,2710.2,98806,10000008147,Mary Pond,33387.89999999999,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,14656,10000018221,Jon Gordon,9094.490000000002,JonGordon@abc.com,JonGordon56,@JonGordon,807553,643616313,6436 Stoney Point Road ,Panama City,Florida,32404,Mary Pond to Jon Gordon,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000493081,20200309195854,2560.59,98806,10000008146,Mary Pond,-82780.44999999997,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,40489,10000017467,Kendall Faires,143434.91,KendallFaires@abc.com,KendallFaires29,@KendallFaires,836638,637943218,5556 West Northview Avenue ,Glendale,Arizona,85301,Mary Pond to Kendall Faires,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000502328,20200309195854,9985.58,98806,10000008146,Mary Pond,-78770.46999999999,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,59197,10000011562,Nicholas Barr,-34979.36999999997,NicholasBarr@abc.com,NicholasBarr1,@NicholasBarr,807215,662337190,7450 Wade Circle ,Anchorage,Alaska,99518,Mary Pond to Nicholas Barr,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000511838,20200309195854,9367.09,98806,10000008148,Mary Pond,55014.24999999997,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,17741,10000009884,Alec Hardy,-19936.700000000008,AlecHardy@abc.com,AlecHardy14,@AlecHardy,806378,621361625,817 Nevada Drive Northeast ,Palm Bay,Florida,32907,Mary Pond to Alec Hardy,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000519742,20200309195854,9789.97,98806,10000008148,Mary Pond,64804.21999999997,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,46630,10000020215,Kelly Benedict,-91943.97000000004,KellyBenedict@abc.com,KellyBenedict94,@KellyBenedict,857463,602366819,1108 Slater Street ,Santa Rosa,California,95404,Mary Pond to Kelly Benedict,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000546179,20200309195854,7779.92,98806,10000008146,Mary Pond,-77522.46999999999,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,90775,10000023993,Kristen Wood,-85319.18000000004,KristenWood@abc.com,KristenWood70,@KristenWood,870921,651929810,58 Rice Street Southwest ,Washington,Dist. of Columbia,20032,Mary Pond to Kristen Wood,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000552300,20200309195854,4618.74,98806,10000008148,Mary Pond,59968.95999999997,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,39526,10000005544,Heather Norwood,-137916.7,HeatherNorwood@abc.com,HeatherNorwood11,@HeatherNorwood,887327,668047834,6622 West Mescal Street ,Glendale,Arizona,85304,Mary Pond to Heather Norwood,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000559242,20200309195854,2651.64,98806,10000008148,Mary Pond,62620.59999999997,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,69685,10000021150,Jennifer Trader,9270.76999999999,JenniferTrader@abc.com,JenniferTrader60,@JenniferTrader,841838,660219237,Tyndall Drive ,Tyndall Air Force Base,Florida,32403,Mary Pond to Jennifer Trader,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000562357,20200309195854,4207.16,98806,10000008147,Mary Pond,37595.05999999998,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,83160,10000006758,Terry Desalvo,181437.05,TerryDesalvo@abc.com,TerryDesalvo1,@TerryDesalvo,880736,641934426,5725 Medallion Court ,Castro Valley,California,94552,Mary Pond to Terry Desalvo,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000566067,20200309195854,8395.69,98806,10000008149,Mary Pond,-282727.3800000001,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,22911,10000019952,Agnes Tighe,53052.18000000002,AgnesTighe@abc.com,AgnesTighe80,@AgnesTighe,826491,643957846,701 West 36th Avenue #STE 000012,Anchorage,Alaska,99503,Mary Pond to Agnes Tighe,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000571333,20200309195854,4236.2,98806,10000008149,Mary Pond,-288436.4800000001,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,52423,10000005692,Patricia Hymel,-30057.980000000025,PatriciaHymel@abc.com,PatriciaHymel66,@PatriciaHymel,872825,617171971,5116 Emmanuel Avenue ,Anchorage,Alaska,99508,Mary Pond to Patricia Hymel,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000580862,20200309195854,1488.25,98806,10000008146,Mary Pond,-78172.89999999997,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,68793,10000000079,Juliane Powell,-154653.45000000007,JulianePowell@abc.com,JulianePowell54,@JulianePowell,829460,639821729,308 Woodleaf Court ,Glen Burnie,Maryland,21061,Mary Pond to Juliane Powell,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000590427,20200309195854,2495.85,98806,10000008149,Mary Pond,-285940.6300000001,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,28276,10000015696,Judy Gibbs,161306.2499999999,JudyGibbs@abc.com,JudyGibbs84,@JudyGibbs,817690,666528696,5707 Higdon Road ,,Tennessee,37080,Mary Pond to Judy Gibbs,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000591487,20200309195854,8313.8,98806,10000008147,Mary Pond,45908.85999999999,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,38650,10000009072,David Grace,190041.90999999997,DavidGrace@abc.com,DavidGrace10,@DavidGrace,889264,625972979,6000 Parker Drive ,Deale,Maryland,20751,Mary Pond to David Grace,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000591812,20200309195854,6190.42,98806,10000008149,Mary Pond,-279750.21000000014,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,37318,10000021800,Jessica Haverstick,76552.08000000003,JessicaHaverstick@abc.com,JessicaHaverstick41,@JessicaHaverstick,834625,627620679,1213 Michigan Avenue ,Lynn Haven,Florida,32444,Mary Pond to Jessica Haverstick,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000595855,20200309195854,9623.09,98806,10000008146,Mary Pond,-74126.05999999997,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,74799,10000017502,Casandra Packer,-6275.500000000003,CasandraPacker@abc.com,CasandraPacker35,@CasandraPacker,899155,652883957,8040 Cranberry Street ,Anchorage,Alaska,99502,Mary Pond to Casandra Packer,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000599799,20200309195854,5463.06,98806,10000008147,Mary Pond,45539.50999999998,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,15223,10000007568,Charles Rhoads,72700.40999999999,CharlesRhoads@abc.com,CharlesRhoads93,@CharlesRhoads,850107,606481784,4305 Willowview Boulevard ,Louisville,Kentucky,40299,Mary Pond to Charles Rhoads,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000600695,20200309195854,8347.4,98806,10000008146,Mary Pond,-65778.65999999999,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,62354,10000000517,Jeannette Wooten,20182.540000000023,JeannetteWooten@abc.com,JeannetteWooten49,@JeannetteWooten,891020,679590444,3420 Horseshoe Circle ,Montgomery,Alabama,36116,Mary Pond to Jeannette Wooten,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000601239,20200309195854,4064.39,98806,10000008149,Mary Pond,-283345.59000000014,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,23582,10000018229,Maxima Delker,-65204.6,MaximaDelker@abc.com,MaximaDelker94,@MaximaDelker,808614,674602198,2399 East 14th Street #29,San Leandro,California,94577,Mary Pond to Maxima Delker,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000607155,20200309195854,2337.15,98806,10000008146,Mary Pond,-63441.50999999999,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,51352,10000015031,Robert Kellison,-59055.18000000003,RobertKellison@abc.com,RobertKellison36,@RobertKellison,863554,657297098,2313 Mansfield Avenue ,Del City,Oklahoma,73115,Mary Pond to Robert Kellison,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000608623,20200309195854,3739.54,98806,10000008146,Mary Pond,-75604.73,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,39119,10000013747,Yvonne Leflore,-15260.089999999984,YvonneLeflore@abc.com,YvonneLeflore37,@YvonneLeflore,877010,644499464,323 Southeast 23rd Street ,Oklahoma City,Oklahoma,73129,Mary Pond to Yvonne Leflore,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000622984,20200309195854,2756.41,98806,10000008149,Mary Pond,-287787.92000000016,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,13393,10000002391,Charles Nelson,-45614.91000000003,CharlesNelson@abc.com,CharlesNelson71,@CharlesNelson,895428,649520091,11012 Eagles Cove Drive ,Louisville,Kentucky,40241,Mary Pond to Charles Nelson,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000634936,20200309195854,1956.12,98806,10000008146,Mary Pond,-86442.9,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,10127,10000022729,Richard Winter,101406.25000000004,RichardWinter@abc.com,RichardWinter10,@RichardWinter,880199,641701052,74 Heard Street #1,Chelsea,Massachusetts,2150,Mary Pond to Richard Winter,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000647943,20200309195854,6765.11,98806,10000008147,Mary Pond,13201.639999999978,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,99001,10000000102,Kenton Burger,-78849.97000000003,KentonBurger@abc.com,KentonBurger72,@KentonBurger,886435,667695308,341 Oakland Street ,Manchester,Connecticut,6042,Mary Pond to Kenton Burger,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000648832,20200309195854,4039.26,98806,10000008147,Mary Pond,17240.89999999998,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,39231,10000016969,Louis Caligiuri,-45108.58,LouisCaligiuri@abc.com,LouisCaligiuri79,@LouisCaligiuri,872737,691977692,44 Elm Street ,East Longmeadow,Massachusetts,1028,Mary Pond to Louis Caligiuri,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000661012,20200309195854,367.34,98806,10000008149,Mary Pond,-287588.23000000016,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,42877,10000000282,Michael Lowe,-53538.29000000005,MichaelLowe@abc.com,MichaelLowe94,@MichaelLowe,841327,636769194,7310 East Chester Heights Circle ,Anchorage,Alaska,99504,Mary Pond to Michael Lowe,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000664024,20200309195854,7149.2,98806,10000008149,Mary Pond,-280439.03000000014,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,86057,10000007970,Ed Harris,53381.38999999999,EdHarris@abc.com,EdHarris5,@EdHarris,870927,677080504,1208 Lindenwood Drive ,Panama City,Florida,32405,Mary Pond to Ed Harris,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000669276,20200309195854,2821.76,98806,10000008147,Mary Pond,20062.65999999998,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,52348,10000008580,Micheal Johnson,40088.76999999995,MichealJohnson@abc.com,MichealJohnson22,@MichealJohnson,837470,689520901,35805 Alcazar Court ,Fremont,California,94536,Mary Pond to Micheal Johnson,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000675996,20200309195854,2552.44,98806,10000008147,Mary Pond,22615.09999999998,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,42799,10000001529,Paula Schmidgall,12496.09999999999,PaulaSchmidgall@abc.com,PaulaSchmidgall37,@PaulaSchmidgall,854259,642661293,4 Elm Street ,Windsor,Vermont,5089,Mary Pond to Paula Schmidgall,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000677899,20200309195854,1239.77,98806,10000008146,Mary Pond,-93211.88,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,94572,10000012125,Toni Bailey,-33752.32000000001,ToniBailey@abc.com,ToniBailey69,@ToniBailey,850747,632544825,96 Lakehouse Drive ,Fairlee,Vermont,5045,Mary Pond to Toni Bailey,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000679383,20200309195854,7355.81,98806,10000008147,Mary Pond,29970.90999999998,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,81277,10000005621,Joseph Burns,-97967.19000000002,JosephBurns@abc.com,JosephBurns23,@JosephBurns,863440,668092857,67 Steeplechase Drive ,Manchester,Connecticut,6040,Mary Pond to Joseph Burns,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000687450,20200309195854,9639.75,98806,10000008146,Mary Pond,-83572.12999999999,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,50889,10000019236,Ruth Bookman,-70715.76999999999,RuthBookman@abc.com,RuthBookman28,@RuthBookman,881453,612616107,122 Coral Drive ,Panama City Beach,Florida,32413,Mary Pond to Ruth Bookman,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000688938,20200309195854,1489.77,98806,10000008148,Mary Pond,41928.02999999998,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,24957,10000024430,Sarah Wells,-14269.14000000002,SarahWells@abc.com,SarahWells49,@SarahWells,831464,654957994,107 Guaymas Place ,Davis,California,95616,Mary Pond to Sarah Wells,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
